bhk,area,ready_to_move,longitude,latitude,price
2,1209.302326,1,12.90015,80.22791,52
2,792.1140644,1,20.904426,77.772356,45
2,1075.170006,0,28.577673,77.389781,58.5
4,2326.122354,0,30.662283,76.822397,100
4,2528.199144,1,26.900926,75.775927,130
1,398.1797497,1,28.634537,77.471342,7
3,1880.242985,1,12.8706,77.6279,130
4,4398.826979,1,28.560719,77.386208,330
1,618.0469716,1,12.78627,80.22042,25
2,899.0053558,1,12.897215,77.628102,47
2,1071.046055,1,12.718036,77.737065,60
1,600.0648719,1,16.2661,73.7122,18.5
1,636.0078278,1,24.69028,78.41889,52
3,1440.819243,1,13.05,80.11,60.5
3,1150.054765,1,10.139252,76.370372,42
3,1659.71643,1,28.431862,77.351104,59.7
1,339.2857143,1,26.91868,75.750399,9.5
2,913.7983552,1,22.759741,75.889532,30
2,794.7976879,0,28.2102,76.8606,22
3,1896.964856,1,12.96991,77.59796,95
3,1450.176093,1,28.66667,77.41667,70
2,949.754902,1,22.709351,75.900743,31
3,1666.025887,1,12.96991,77.59796,130
3,1700.15456,1,28.629811,77.434197,55
2,925.0693802,1,17.51667,76.2,30
2,1350.135014,1,28.638934,77.326457,60
2,1054.969461,1,12.919423,77.522774,57
2,807.3196986,1,15.2601,73.982,30
1,625,1,19.2167,73.0833,43
3,1689.655172,1,30.662283,76.822397,53.9
2,1000,1,19.062056,72.829506,500
3,1179.025752,1,19.255098,72.9815265,190
3,1649.892757,1,18.097689,74.735239,100
3,1250,1,22.50686,88.223965,50
2,712.1057986,1,22.486821,88.233267,28
3,1358.152912,1,18.52361,73.84778,170
2,1114.965312,1,13.233384,77.695502,45
2,1124.137931,1,17.7,83.2167,32.6
3,1664.239651,1,12.97494,77.564159,160
2,1245.274628,1,13.219742,76.698537,56
3,2700.270027,1,25.177917,75.862208,150
3,1225.204201,1,22.54111,88.33778,42
4,1746.023432,1,24.69028,78.41889,1000
3,1671.595731,0,19.1955,72.8728,260
2,866.6666667,1,19.05871,72.89969,130
3,1546.391753,1,26.91667,75.86667,51
3,1843.204719,0,12.928575,77.585721,150
2,800,0,19.1759,72.9522,150
2,970.0044769,1,13.096108,77.627179,65
3,1344.250275,0,28.429614,77.481711,110
2,614.0106056,1,25.61,85.14139,22
2,726.7720307,0,18.602428,73.787111,60.7
2,1250,1,28.506454,77.409568,70
2,650.0072223,1,19.1758,72.8643,180
2,980.0078401,1,20.230195,85.816005,25
2,1125.082727,1,19.033956,73.075342,85
1,638.4615385,1,24.69028,78.41889,24.9
3,1691.386937,0,24.69028,78.41889,260
2,1050.153902,0,18.49667,73.94167,58
2,1230.138391,1,24.395822,78.989627,48
3,1533.166458,1,25.61,85.14139,98
3,1741.75569,1,28.568966,77.335388,150
3,3706.34355,1,28.525772,77.013644,260
2,591.9395466,1,28.406388,77.342588,23.5
3,1799.775028,1,21.208232,81.324676,32
2,1043.131294,1,12.86,77.786,54.9
3,1654.70852,1,22.669697,75.842704,36.9
1,635.0550381,1,19.2167,73.0833,45
3,1428.262281,1,12.86,77.786,66
2,800,1,12.900422,80.159352,32
2,1112.522686,1,12.86,77.786,61.3
2,1029.442042,1,19.1615,72.8731,200
4,2090.492554,1,30.662283,76.822397,73
3,1462.056841,1,30.662283,76.822397,49.9
2,1160.092807,1,18.5956,73.7981,75
4,1532.912534,1,26.417963,80.365018,68
5,3625.290023,1,28.553374,77.355611,250
2,749.6940024,1,26.8626,75.7633,24.5
3,1380.145278,1,28.381971,77.347688,57
2,1260.005929,1,13.010349,77.712151,85
3,1274.813331,1,19.218498,72.992114,140
4,2800.33604,1,11.003251,76.977253,200
3,1200,1,23.065306,88.623669,24
3,1469.004015,1,20.73333,77,300
1,431.547619,1,21.142359,72.862596,8.7
2,1330.180313,1,24.69028,78.41889,90
2,1200.107875,1,12.928575,77.585721,89
2,1421.052632,1,12.946431,80.239383,81
2,1296.018032,1,18.52361,73.84778,69
2,1066.666667,1,18.460652,73.87053,160
3,1622.971286,1,28.9196,76.8972,91
2,1200.082764,1,12.96991,77.59796,58
3,1294.117647,1,19.2836,72.8675,110
3,1400,1,12.90579,77.54264,56
2,1519.525908,1,28.508073,77.033495,100
4,4307.692308,1,28.403138,77.070052,560
2,1063.183475,1,19.06446,72.888131,140
1,550.017188,1,18.65,72.88,32
2,752.8011204,1,21.213644,79.332733,21.5
3,1980.079203,1,31.292091,75.543763,330
2,910.2787456,1,30.74,76.65,20.9
3,957.9854934,1,24.69028,78.41889,140
4,4009.970738,1,12.929162,77.629041,370
3,1656.804734,1,26.209302,78.194369,42
1,700.0577367,0,18.973908,73.025106,48.5
1,550.0045834,1,18.96667,72.83333,60
1,549.8059508,1,22.304805,73.23414,8.5
3,1620.482904,1,12.845659,80.231049,100
2,929.0540541,1,18.097689,74.735239,71.5
2,680,1,24.69028,78.41889,170
3,1850.220264,1,30.751176,76.668359,42
2,1200.075005,1,12.96991,77.59796,64
2,753.3193132,1,19.13057,72.833721,240
3,2137.259558,1,28.394375,77.357227,90
2,1000,0,26.928785,75.828002,32
2,953.1703274,1,18.486057,73.973718,46
2,1134.997997,1,19.05871,72.89969,170
2,900.090009,1,12.946431,80.239383,60
2,1296.036289,1,20.260071,85.831893,120
3,1608.680675,1,21.17,72.83,46.7
2,1304.844234,1,28.505514,77.371732,80
2,900.1058948,1,30.662283,76.822397,25.5
2,974.9303621,1,19.038205,73.06612,84
2,744.9714428,0,28.698133,77.335746,30
3,1701.837985,1,9.930471,76.271273,75
2,1395.186606,1,13.0306,77.6485,80
4,2584.236159,1,18.5511925,73.9499365,260
3,1580.066849,1,28.381971,77.347688,52
2,1289.247013,1,26.807408,75.838659,46.4
3,1409.495549,0,30.696627,76.693764,47.5
3,1760.082023,1,22.288976,73.128222,51.5
1,560.0416775,1,21.213644,79.332733,21.5
1,550.0278104,1,19.185539,72.935411,89
2,1450.245426,1,12.868182,77.59545,65
2,600.060006,1,28.707966,77.487603,20
2,850,0,19.039263,72.870654,170
2,1105.146827,1,18.975268,73.109062,70
3,1115.004779,1,22.747639,88.600902,35
3,1908.665105,1,30.662283,76.822397,65.2
1,750.0394758,1,19.1849,72.8347,95
3,1800,1,20.780821,79.055872,57.6
3,2575.713026,1,22.709351,75.900743,87.6
3,1900.337838,1,28.6423,77.3445,90
2,674.8357308,1,31.629929,74.891663,38
2,1000,1,12.96991,77.59796,70
3,1724.137931,1,12.9958935,77.761394,130
3,1350.135014,1,28.536585,77.383669,75
2,1156.186613,1,28.6221,77.3674,57
1,490.0759618,1,28.661262,77.426478,20
3,1136.363636,1,12.808137,77.58308,100
2,1200,1,9.894723,78.119778,33
1,700.1166861,1,22.340396,73.19706,24
3,1726.47258,1,28.365512,77.346306,51
3,839.2973325,0,18.548674,73.753786,64.5
2,1242.015614,1,23.182972,72.611485,35
3,2240.143369,1,19.014858,72.8662,450
2,1310.043668,1,9.930471,76.271273,75
1,685.0459482,1,19.2167,73.0833,41
3,1505.32654,1,28.579004,77.431173,65
2,1015.046573,1,28.716907,77.124699,85
2,1260.636621,1,28.456809,77.099182,160
2,1650.485437,1,24.395822,78.989627,34
1,520,1,18.669919,73.853723,39
3,1553.852703,1,28.494868,77.410298,73
1,463.6068614,0,19.1759,72.9522,100
3,1935.015722,0,12.925,77.595,240
4,3559.322034,1,12.619195,76.918126,420
2,891.5834522,0,24.69028,78.41889,100
3,1474.193548,1,26.832353,75.841749,45.7
1,587.4630784,1,28.588021,77.391359,17.9
2,1172.208014,1,28.59632,77.38143,55
1,747.1264368,1,28.211607,76.787033,15.6
3,3417.45531,1,28.403138,77.070052,390
1,763.0939993,1,13.055985,77.622157,44
2,862.8954938,0,18.573994,73.753171,54
2,828.7063893,0,18.914541,72.818211,100
3,1783.21233,1,12.876691,77.59908,140
2,1060.180854,1,12.897859,77.617213,34
1,675.9294029,1,20.26444,85.82806,36
3,1700.198356,1,12.873538,77.555312,60
3,1269.990593,0,22.340396,73.19706,27
2,1020.176831,1,16.876947,74.298362,45
3,999.2254067,0,28.38016,77.369936,25.8
1,555.1252259,1,18.6771,73.8966,21.5
3,886.957293,1,19.1849,72.8347,200
4,2852.128126,1,22.759741,75.889532,130
3,1250,0,12.905368,77.580403,130
3,1680.226388,1,28.5679,77.3679,95
2,889.4736842,0,22.648322,88.4431525,33.8
3,1720.163149,1,28.396092,76.972169,97
2,1067.140952,1,28.536585,77.383669,48
2,1210.165389,1,12.96991,77.59796,60
4,4040.40404,1,28.403138,77.070052,400
3,1744.541485,1,28.408144,76.963756,79.9
3,1750.18423,1,28.5942,77.3675,95
2,1225.004504,0,12.88419,74.85526,68
2,1100.141044,1,18.558319,73.77588,78
2,1018.14059,1,13.055985,77.622157,44.9
3,1595.041699,1,19.1615,72.8731,350
1,560.0497822,1,19.69589,72.71527,18
2,1095.088819,1,30.684523,76.691728,52.4
3,1479.394153,1,22.337395,73.225215,42
2,1170.242407,1,18.476532,73.820689,42
3,1500.110302,1,22.623598,88.441186,68
2,1100.352113,1,26.832353,75.841749,25
2,875.8233716,1,13.096108,77.627179,35.9
2,1047.120419,1,16.7,81.1,30
4,2888.888889,1,9.930471,76.271273,130
4,3180.071552,1,12.9958935,77.761394,240
2,1127.219417,1,12.840956,77.659441,69.2
3,997.0089731,0,18.558319,73.77588,110
3,1655.359566,1,28.740668,77.755976,61
3,1600,1,12.95619,77.70194,100
1,657.1899464,1,18.437138,73.794801,31.9
2,1145.155113,1,22.54111,88.33778,29.9
3,2666.666667,1,28.526624,77.376718,200
2,950.0577738,1,24.69028,78.41889,74
3,1300.108342,1,14.43333,79.96667,48
2,736.0581919,1,13.138566,80.234522,42.5
2,1184.475806,1,21.6,73,23.5
1,650.0413663,1,18.476532,73.820689,55
2,711.8927973,1,22.486821,88.233267,34
3,1290.084777,1,13.23,77.7,70
2,1010.10101,1,17.45,78.5,32
2,804.0809269,0,21.15389,79.08306,46.5
1,625,1,26.91868,75.750399,97
2,930.1405106,1,28.577673,77.389781,47
3,1576.182137,1,28.431903,77.364821,45
2,1160.003093,1,24.69028,78.41889,450
3,1165.740931,1,19.206252,72.962035,170
3,1252.435291,1,19.18,72.96333,180
3,1659.622429,1,28.431862,77.351104,58.9
2,1050.080775,1,28.5822,77.3293,65
3,2297.090352,1,13.219742,76.698537,240
4,3584.229391,1,13.019578,77.017574,290
2,1300.108342,1,28.40473,77.367514,48
2,656.3833279,0,19.1615,72.8731,140
3,923.1468849,0,27.1,78.19,20.3
3,745.049505,1,28.394375,77.357227,30.1
3,1585.048498,1,22.54111,88.33778,67
8,4049.988429,1,26.8626,75.7633,350
4,1824.817518,1,28.63676,77.36315,110
3,137536.254,0,12.840956,77.659441,9010
3,1689.76647,1,12.96991,77.59796,89
3,1048.327138,0,28.431903,77.364821,28.2
1,400,1,28.825417,77.563644,22
3,1263.051533,0,12.96991,77.59796,75
3,1481.578947,1,25.512518,85.184112,56.3
3,2199.951112,1,9.935413,76.298608,180
2,1359.81217,1,12.9847,77.5491,69.5
2,1099.96541,1,12.90015,80.22791,63.6
1,550.0261917,1,18.61862,73.80373,42
3,1425.008906,1,28.629811,77.434197,40
3,946.862099,1,24.69028,78.41889,250
3,1224.115067,1,13.0352,77.5772,120
3,1449.875725,1,19.038205,73.06612,140
2,1226.012793,1,19.1955,72.8728,230
3,3100.28472,1,30.684523,76.691728,98
2,1080.351114,1,23.2257,72.51679,16
1,510.0039231,0,22.608638,88.238067,13
1,670.0655499,1,18.964489,73.019574,46
2,1140.114011,0,12.8458,77.6727,76
2,1200,1,28.651287,77.347732,90
3,2324.598478,1,28.392679,77.344375,110
2,1041.09589,1,12.96991,77.59796,38
3,1900.23753,1,12.896796,77.5724,88
1,730.1490721,1,18.52783,73.875757,24
2,800,1,21.201983,81.374348,15
3,2011.397922,1,28.429614,77.481711,120
3,903.5178723,0,20.742166,80.104602,95.8
2,928.3410461,1,28.392686,76.959391,66.2
2,1226.635514,1,18.930697,72.82609,210
2,613.8613861,1,13.011583,80.123114,31
3,1460.09085,1,21.2751,81.66765,45
2,773.6842105,0,22.54111,88.33778,29.4
3,1250,1,27.56246,76.625,26
3,1699.544765,1,30.6665,76.8625,56
3,1893.603547,1,28.392679,77.344375,89.7
2,1019.824628,1,17.4058,78.5591,53.5
3,2077.477698,1,28.9196,76.8972,170
3,1877.581675,1,12.915026,77.668562,150
2,850.1335924,1,15.384909,73.850001,35
2,1068.577535,1,19.1758,72.8643,170
1,449.6325119,0,26.91667,75.86667,10.4
3,1474.201474,1,9.369511,78.818367,60
2,1250,1,22.55,72.9,30
3,2350.176263,0,21.143354,72.770931,120
1,550.0550055,1,18.520209,73.905065,45
2,580.7966076,0,28.743724,76.811315,76.7
2,1480.129765,1,11.926264,76.954324,73
2,975.6097561,1,21.31694,72.87778,12
1,649.9759268,1,18.964489,73.019574,54
3,1170.606665,1,22.54111,88.33778,41.1
1,500,1,18.465312,73.833222,18
3,1575.230853,1,21.189685,72.841062,58
3,1774.622893,1,26.75,81,100
5,6640.316206,1,12.905368,77.580403,840
3,1381.014682,0,22.55,88.3833,95
3,1565.836299,1,13.0318,77.6583,110
3,851.3575702,1,21.163131,81.306849,18.5
2,626.8081003,1,26.44589,80.289382,26
3,1220.173536,1,28.5041,77.381557,45
3,1100.244499,1,23.689295,86.937124,27
3,1936.108422,1,13.0306,77.6485,140
1,825.0355619,1,26.9883,75.5846,29
2,1097.996157,1,48.134195,11.584111,80
2,1290.194522,1,11.03143,77.01262,65
3,1714.77565,1,21.151992,72.81002,60
3,1100.244499,1,28.695519,77.454664,45
3,1555.002666,1,11.013061,76.950136,87.5
3,1049.230769,0,22.648322,88.4431525,34.1
3,1659.407666,1,26.928785,75.828002,38.1
2,1090.512541,1,19.26941,72.966637,100
1,650.109569,1,16.98333,73.3,17.8
2,1167.031364,0,18.96,72.82,160
3,1750,1,30.6665,76.8625,56
4,2090.106828,1,12.925,77.595,270
3,1683.277962,1,22.54111,88.33778,76
4,1767.760468,0,19.0164,72.8294,800
3,1346.194171,0,23.398893,85.335374,64.2
1,80,1,18.52361,73.84778,24
3,2200.220022,1,18.545565,74.595661,140
3,2800,1,18.5438,73.9438,210
2,430.597771,1,28.695519,77.454664,17
3,1534.285714,1,29.974075,76.841097,53.7
2,860.0095557,1,21.079055,78.984696,18
1,630.0204757,1,18.96,72.82,40
3,2192.18122,1,28.514348,76.983292,120
3,3301.056338,1,28.67976,77.195518,75
2,1234.300563,1,28.2102,76.8606,28.5
4,1440.032915,1,22.50686,88.223965,70
3,1230.171577,0,22.54111,88.33778,38
2,1345.990366,1,12.9958935,77.761394,95
3,1664.708186,1,13.0583,77.5732,85
2,1091.093631,0,18.966114,73.148278,86
2,857.1428571,0,13.09,80.27,120
3,1445.270988,1,28.567633,77.383124,68
2,935.0163628,1,19.1849,72.8347,140
1,450.0070314,1,28.553331,77.361836,64
2,449.9775011,1,22.312358,73.145436,30
3,1280.081925,1,30.690115,76.759652,100
2,976.1454457,1,24.69028,78.41889,160
1,537.6845377,1,18.651598,73.735448,34.6
6,6000,1,19.098373,72.84622,6000
3,1877.581675,1,18.510861,73.926175,150
2,1170.212766,0,21.093676,79.111965,33
5,4815.022871,1,22.506447,88.363636,600
2,711.0127982,1,12.758604,77.700377,45
3,2461.538462,1,26.892122,75.799966,160
2,1190.121988,1,18.973908,73.025106,80
3,1804.511278,1,30.662283,76.822397,48
3,1350.135014,1,26.91667,75.86667,60
3,1238.53211,1,26.9883,75.5846,24.3
4,1960.784314,0,13.03478,80.15586,100
3,1152.941176,1,12.80009,77.71182,39.2
2,1155.963303,1,12.9958935,77.761394,63
3,1400.203666,1,22.23,73.08,55
3,1828.822238,1,22.54111,88.33778,100
3,1750,1,28.630742,77.446166,70
3,1300,1,26.91868,75.750399,75.4
3,1910.509273,1,30.662283,76.822397,64.9
2,1149.905917,1,28.577673,77.389781,55
3,999.8591748,1,28.686091,77.334644,71
3,1850.556439,1,30.682453,76.75696,58.2
2,846.2867012,1,28.686091,77.334644,24.5
3,1272.589218,0,18.669919,73.853723,83.8
3,1464.919044,1,20.098413,79.10786,76
3,1549.755302,1,28.5216,77.3863,95
3,1709.741551,1,28.368269,77.37273,43
2,864.0055296,0,19.1759,72.9522,150
2,955.4140127,1,29.296099,78.858737,12
3,1700.31881,1,43.7363652,-79.465604,80
1,491.9210054,1,18.96,72.82,27.4
3,1514.004542,1,12.9255,77.6765,80
2,1389.210465,0,21.143354,72.770931,60
2,1150.035386,1,28.593566,77.362752,65
1,599.2127132,0,24.69028,78.41889,41.1
3,1370,1,9.91966,78.11939,68.5
4,144868.3942,0,22.288976,73.128222,7100
3,1267.10593,1,22.56972,88.36972,75
2,1150,1,21,77,46
2,1150.070126,1,22.35962,73.187321,41
3,1390.190565,1,13.338634,77.759291,89
2,1476.01476,1,18.475864,73.890009,68
3,1719.255663,1,12.86,77.786,85
2,1137.068431,1,28.9196,76.8972,55
3,2200,1,12.96991,77.59796,110
2,1035.196687,0,19.1759,72.9522,140
2,1175.141243,1,26.900926,75.775927,52
4,2050.580998,1,31.32556,75.57917,60
2,882.0935019,1,13.08389,80.27,60
2,1048.102383,1,18.651819,72.875701,95
3,1600.134748,1,28.5688,77.3425,95
3,2195.095835,1,19.1615,72.8731,410
3,1573.564123,1,28.9196,76.8972,100
2,1085.77633,1,18.96,72.82,100
2,850,1,22.648322,88.4431525,27.2
2,1100.110011,1,15.875352,74.487454,40
1,659.9229287,1,24.69028,78.41889,41.1
2,1199.82548,1,28.63676,77.36315,55
3,1853.24826,1,30.662283,76.822397,63.9
2,1150,1,22.54111,88.33778,64.4
2,1215.158158,1,21.17,72.83,38.8
3,1815.293851,1,28.398408,77.056504,160
3,1500.197394,1,26.91868,75.750399,38
2,1351.019406,1,12.96991,77.59796,110
2,641.5490493,0,28.743724,76.811315,110
2,1200,1,30.712867,76.648557,36.9
2,1244.444444,0,30.727858,76.846594,19.6
2,1000,0,17.68898,83.12689,28
2,750.1071582,1,21,77,35
4,3938.461538,1,12.9077,77.6755,320
3,1748.93617,1,24.395822,78.989627,82.2
3,1375.079331,1,26.901749,80.947037,65
3,1510.204082,0,20.353795,85.82102,62.9
3,1058.730159,0,13.11389,77.59833,66.7
1,649.9133449,1,15.446553,74.978049,15
3,1888.930865,1,12.96991,77.59796,150
2,929.0802106,1,21.122092,79.045277,150
2,1121.771218,1,13.012767,77.756579,45.6
2,940.4444444,1,28.6423,77.3445,52.9
4,2210.188971,1,22.491938,88.386889,200
2,939.7247271,1,26.91868,75.750399,39.6
3,1269.681742,0,30.662283,76.822397,37.9
2,1030.004478,1,24.69028,78.41889,92
2,1079.616507,1,30.712867,76.648557,25.9
2,900.0163639,0,19.263568,73.133543,55
3,1450.116009,1,19.049214,73.072916,150
1,874.0564164,0,18.966114,73.148278,44
2,1195.002716,1,12.9958935,77.761394,110
2,1074.883554,1,28.583704,77.360401,60
2,942.0496717,1,28.5041,77.381557,33
2,593.147135,0,28.431862,77.351104,20.6
3,1750.164078,1,18.5481,73.8995,160
3,1030.21978,1,22.648322,88.4431525,30
2,1060.108131,1,13.0463,80.1913,100
3,1280.133001,1,22.54111,88.33778,77
2,1368.106028,0,12.8706,77.6279,96
4,1975.1693,1,28.995663,77.077794,70
2,1100.292113,1,30.723932,76.674473,33.9
2,970.3196347,1,13.1479,77.4179,25.5
4,3043.478261,0,28.442934,77.477933,140
2,750,1,21.094632,79.074805,33
2,1066.666667,1,18.460652,73.87053,160
1,397.4835573,1,19.811319,72.76894,13.9
2,930.2325581,1,28.368269,77.37273,36
2,1075.006108,0,30.756258,76.655851,44
2,1000,1,18.464806,73.820594,54
2,585.0091408,1,24.69028,78.41889,32
4,2250.027439,0,33.45,76.24,410
3,1846.621768,1,18.576018,73.793901,170
2,930.0162753,1,18.973908,73.025106,80
1,475.0271444,1,18.55,75,17.5
2,1116.04312,1,18.973908,73.025106,88
3,1379.43719,1,12.90015,80.22791,150
3,1680.107527,0,21.17,72.83,50
2,552.0794994,1,18.5823,73.983,30
4,5157.894737,1,28.403138,77.070052,490
5,5480.202768,1,28.440728,77.114195,800
2,1202.978056,1,28.874383,77.113251,30.7
4,2699.96625,1,18.5993,73.7625,240
2,950,1,19.216097,72.821721,95
2,1068.03375,1,18.96667,72.83333,200
4,2517.532818,1,18.452663,73.93104,140
1,369.5966576,0,19.222101,72.988231,69
3,2423.263328,1,21.143354,72.770931,120
4,3157.894737,0,28.442934,77.477933,150
3,1978.518937,0,19.221571,73.042474,280
3,1021.461998,0,30.662283,76.822397,63.3
1,629.0785696,1,28.78333,76.13333,24.1
3,1252.019386,1,19.894104,102.136839,62
2,985.0011193,1,28.560719,77.386208,44
2,947.4017744,1,28.65998,77.370279,29.9
2,1250,1,21.17,72.83,55
3,1575.345838,1,19.12,72.91,320
3,1704.918033,1,27.216013,77.950834,52
3,1600,1,28.506454,77.409568,100
2,1215.201061,1,10.009277,76.361736,55
2,849.7011102,1,30.74,76.65,19.9
3,1530.10279,0,28.406388,77.342588,52.1
2,1074.91318,0,28.577673,77.389781,65
1,719.0106414,1,18.440853,73.90536,25
1,585.3772757,1,18.9069,72.8106,200
2,950.1187648,1,22.616946,88.431928,32
2,795.0116913,1,13.09,80.27,51
3,1550.434002,1,30.658839,76.681686,51.8
1,652.173913,1,19.886242,75.359748,19.8
2,1223.309609,1,12.973237,77.646859,27.5
3,1851.50898,1,28.392679,77.344375,100
2,1250,1,27.224363,79.03372,30
1,525.0525053,1,19.4559,72.8114,35
3,1150.054765,1,28.67937,77.22608,63
2,737.2214941,1,19.12,72.91,180
3,2677.913905,1,12.9847,77.5491,400
1,1000,1,20.968491,72.92092,13.5
2,1300.309598,1,17.45,78.5,42
3,1976.744186,1,28.546788,77.378494,170
3,1638.672675,0,28.587711,77.403123,80
1,653.8704915,1,17.505115,74.58623,31
2,987.1071716,1,12.863492,77.74143,24.5
3,1183.127572,1,22.403867,88.470006,46
3,1480.165779,1,18.097689,74.735239,100
3,1450.116009,1,12.96991,77.59796,50
3,1598.894591,1,12.840956,77.659441,81
3,891.1434055,0,18.47372,73.867323,130
1,714.2857143,1,19.174783,72.836925,100
2,1080.043202,1,22.589694,88.372957,90
3,1506.642926,1,19.038205,73.06612,110
2,150.0068185,1,27.88,78.08,22
2,600.0705965,0,21.634639,72.987179,17
3,1849.710983,1,30.2903,78.0016,80
2,1000,1,19.05871,72.89969,160
2,1035.062751,1,18.964489,73.019574,80
2,1220.198986,1,13.068732,77.743484,65
1,390.0293255,0,19.245347,73.124577,39.9
1,610.0660905,1,30.662283,76.822397,24
2,1035.001882,1,24.69028,78.41889,55
3,1662.049861,1,28.537227,77.370417,120
2,916.2303665,1,18.744775,73.823649,35
2,1034.870641,1,28.567633,77.383124,46
2,467.9730915,1,23.674752,86.150586,32
3,1000,1,22.617564,88.427982,25
1,630.0114548,1,19.164548,73.527868,55
3,1353.271534,1,24.252033,72.198818,200
2,785.1013328,1,48.134195,11.584111,43
2,1172.180255,1,26.900926,75.775927,45
3,1550.151976,1,23.176444,77.448917,51
3,1524.348422,1,18.96,72.82,88.9
4,2361.739815,1,22.535636,88.388412,120
2,1020.130577,1,19.283359,72.864964,75
3,2087.347463,1,18.52361,73.84778,130
2,1037.790698,0,23.398893,85.335374,35.7
2,1299.234136,1,28.9196,76.8972,47.5
2,675.8713913,1,19.25,72.7833,140
3,2797.097067,1,16.813322,75.722221,370
2,500,1,8.513294,76.93531,15
3,776.5314927,0,19.1955,72.8728,180
3,2630.949534,1,21.143354,72.770931,110
3,1515.016487,1,19.061701,73.080488,170
2,655.0933508,1,22.140267,88.403089,20
2,1343.090033,1,12.327102,76.586441,72.5
2,1050.098447,1,16.512251,80.670168,48
2,960.0384015,1,19.05871,72.89969,160
2,1008.064516,1,12.907374,77.625811,50
4,242500,1,23.399528,85.357421,9700
4,2650.027705,1,19.124896,72.893503,1100
2,986.8421053,1,19.1955,72.8728,150
2,1062.02209,1,13.037343,77.628291,50
3,1890.3199,1,30.712867,76.648557,45.5
3,1385.041551,1,19.30405,72.813559,110
3,1862.486419,1,12.8458,77.6727,120
2,1004.722194,1,18.96,72.82,100
2,849.8583569,1,24.090195,87.990011,36
3,1500.375094,1,23.210275,77.454002,40
2,1120.186698,1,9.91966,78.11939,48
2,775.1937984,1,15.512973,80.025795,26
2,900.1956947,1,20.26444,85.82806,23
5,4903.964038,1,13.04034,77.591347,480
1,700.1647446,1,26.979452,75.765051,17
2,953.2888465,1,24.69028,78.41889,100
3,1165.311653,1,22.54111,88.33778,43
2,754.0444201,1,20.93,77.75,55
3,1520.064856,1,12.96991,77.59796,150
2,1017.332329,1,27.904961,77.361488,27
1,680.0870511,1,26.832353,75.841749,25
2,1260.104612,1,12.581437,77.322174,79.5
2,1301.115242,1,12.9958935,77.761394,70
3,2200.220022,1,18.52361,73.84778,140
2,960.0357223,1,19.042483,73.066371,86
3,1180.124224,1,22.620289,88.43493,57
3,2150.065818,1,30.327966,78.046144,98
3,1582.078218,0,18.96,72.82,250
3,1268.224486,1,28.9196,76.8972,63.5
2,1350.390903,1,30.662283,76.822397,38
2,904.159132,1,15.485819,73.881284,45
2,999.1435912,1,22.483471,88.417711,35
2,974.48618,0,21.15389,79.08306,27.5
2,1168.571429,1,16.3,80.45,40.9
2,1000,1,22.710751,75.858844,35
3,1186.131387,0,18.510418,73.781944,130
3,1749.611198,1,29.96667,78.16667,45
3,1450.073421,1,28.576117,77.382136,79
3,1675.117711,1,26.86056,80.91583,92.5
2,1257.142857,1,24.69028,78.41889,110
2,1180.080245,1,19.019169,73.014086,150
3,1850.424056,1,22.271214,73.188827,72
2,976.0742769,1,18.452663,73.93104,82
2,1115.401115,1,21.289586,81.662917,26
3,1449.695564,0,28.832539,78.748605,50
2,600,1,25.470837,81.824653,45
3,1895.229983,1,28.392679,77.344375,89
4,1660.377358,0,22.53028,88.33417,220
3,1568.545436,1,18.510861,73.926175,150
2,744.047619,1,10.659372,77.033527,50
1,618.6204763,1,22.803593,83.755013,120
3,1584.367573,1,13.01926,77.647236,60
2,1041.837572,0,25.728593,78.457598,25.4
3,1525.010167,1,24.69028,78.41889,300
1,450.0818331,1,20.36667,72.9,11
2,4500,1,30.458937,76.58135,27
3,1800.180018,1,18.452663,73.93104,100
2,569.9608611,0,28.431903,77.364821,23.3
2,121518.9873,1,12.9847,77.5491,9600
3,1100.208147,1,10.03328,76.282571,37
2,1195.054945,1,12.9958935,77.761394,87
2,863.1578947,0,19.980678,79.297436,32.8
3,1775.0258,1,28.587711,77.403123,86
2,1285.160039,1,28.9196,76.8972,53
2,566.1501788,0,22.7,88.45,19
2,800,1,26.2072,73.066,25
2,576.0230409,1,19.2167,73.0833,48
3,2500,1,28.546788,77.378494,230
1,500,1,19.076466,72.999804,35
3,3059.394451,1,28.403138,77.070052,290
2,1100,1,20.26444,85.82806,38.5
2,1195.457262,1,12.96991,77.59796,100
1,665.0199506,0,19.4559,72.8114,35
2,983.4591873,1,18.651598,73.735448,54.7
2,899.6851102,1,19.811319,72.76894,20
3,1500.288517,1,16.93333,82.21667,52
2,1252.824504,1,13.012767,77.756579,49.9
3,1300,1,28.6423,77.3445,65
2,619.0034045,0,19.1758,72.8643,120
3,1080.172828,1,13.11389,77.59833,45
2,596.0982659,0,25.879721,86.587391,16.5
2,975.1176866,1,12.973237,77.646859,29
3,2472.952087,1,28.378021,77.063066,160
4,2115.384615,1,26.16667,91.76667,110
1,613.9534884,0,24.69028,78.41889,66
4,2572.898799,0,26.91868,75.750399,180
1,670.0441249,1,24.69028,78.41889,41
2,1050.052503,1,13.1101,80.2095,60
2,1370.431894,1,28.2102,76.8606,33
2,1149.053245,1,13.141581,77.749756,71
1,421.5229215,0,18.72,73.68,21.7
1,693.1484937,1,18.96,72.82,26
1,330.0043422,0,19.18,72.96333,76
